seq,t,dt,source,eventType,accelX,accelY,accelZ,accelGX,accelGY,accelGZ,rotAlpha,rotBeta,rotGamma,orientAlpha,orientBeta,orientGamma,absolute,interval,label
3469,1780973745538,115901.60000000149,phone,sample,-0.5,-0.30000000000000004,0.7000000000000001,2.3000000000000003,0.2,10.100000000000001,9.100000000000001,56.6,53,283.6,2.7,-16.400000000000002,False,16,
3470,1780973745571,115934.89999999851,phone,sample,0.6000000000000001,-0.2,-0.30000000000000004,3.1,0.2,9.1,20.2,-6.699999999999999,54.9,285.40000000000003,2.6,-14.9,False,16,
3471,1780973745604,115968.10000000149,phone,sample,1,0.1,-0.4,3.6,0.6000000000000001,9.1,11.2,-43.1,54,287.2,2.7,-15.4,False,16,
3472,1780973745638,116002.10000000149,phone,sample,1.4000000000000001,0.1,-0.4,4.2,0.6000000000000001,9,-3.9,-7.699999999999999,42.3,288.90000000000003,2.5,-16.7,False,16,
3473,1780973745672,116035.89999999851,phone,sample,1.9000000000000001,0.2,-0.2,4.800000000000001,0.4,9.200000000000001,-26.200000000000003,2.6,25.6,290.5,1.5,-17.400000000000002,False,16,
3474,1780973745704,116068.30000000075,phone,sample,1.6,0.6000000000000001,0.5,4.5,0.7000000000000001,9.9,-32.6,12.100000000000001,5.300000000000001,290.8,0.5,-17.3,False,16,
3475,1780973745738,116101.5,phone,sample,0.8,0.30000000000000004,1,3.7,0.30000000000000004,10.4,-22.8,1.6,-2.4000000000000004,290.5,-0.4,-17.1,False,16,
3476,1780973745805,116168.39999999851,phone,sample,0.2,0.1,0.6000000000000001,3,-0.2,10,-8.5,18.1,1.5,290.2,-1.4000000000000001,-16.8,False,16,
3477,1780973745772,116135.39999999851,phone,sample,0.4,0.2,0.9,3.2,0.1,10.200000000000001,-16.8,3,-0.1,290.3,-1,-17.1,False,16,
3478,1780973745840,116203.60000000149,phone,sample,0.5,-0.1,-0.4,3.3000000000000003,-0.30000000000000004,9,-4.9,9.600000000000001,3.4,290.2,-1.6,-16.3,False,16,
3479,1780973745871,116235.10000000149,phone,sample,0.7000000000000001,-0.4,-0.4,3.4000000000000004,-0.7000000000000001,9,-15.8,7.1000000000000005,2.2,290.3,-1.8,-16.400000000000002,False,16,
3480,1780973745911,116274.30000000075,phone,sample,0.2,-0.2,0.7000000000000001,2.5,0,11.700000000000001,-15.700000000000001,1.4,-2.1,290,-2.8000000000000003,-16.400000000000002,False,16,
3481,1780973745942,116306.10000000149,phone,sample,-0.1,0.2,0.9,2.7,-0.30000000000000004,10.3,15.299999999999999,-9.899999999999999,-4.4,289.90000000000003,-3,-16.7,False,16,
3482,1780973745975,116339.10000000149,phone,sample,0,0.8,-0.2,2.9000000000000004,0.5,9.200000000000001,15.2,-16.1,1.8000000000000003,290,-2.1,-17.1,False,16,
3483,1780973746006,116369.60000000149,phone,sample,0,0.8,-0.2,2.9000000000000004,0.5,9.200000000000001,12.5,-16.3,2.3,290,-2.1,-17.1,False,16,
3484,1780973746038,116401.60000000149,phone,sample,0.9,0.30000000000000004,-0.2,3.9000000000000004,0,9.200000000000001,-1.5,4.2,-2.1,290.2,-1.7000000000000002,-17.5,False,16,
3485,1780973746105,116468.60000000149,phone,sample,-1.3,-0.5,-0.8,1.7000000000000002,-0.8,8.6,-11.6,8.4,-5.300000000000001,289.3,-1.9000000000000001,-17.7,False,16,
3486,1780973746074,116437.60000000149,phone,sample,0.5,-0.30000000000000004,0.2,3.5,-0.6000000000000001,9.5,-8.3,-7,-14.700000000000001,289.5,-1.8,-17.6,False,16,
3487,1780973746141,116505,phone,sample,0.2,-0.7000000000000001,-0.2,3.1,-1.2000000000000002,9.200000000000001,-6.2,8,5.300000000000001,289.3,-2.6,-17.1,False,16,
3488,1780973746176,116540.19999999925,phone,sample,0.2,-0.4,-0.30000000000000004,3.1,-0.9,9,-6,-0.4,4.300000000000001,289.40000000000003,-2.8000000000000003,-16.900000000000002,False,16,
3489,1780973746208,116571.80000000075,phone,sample,0.4,0.30000000000000004,-0.2,3.3000000000000003,-0.30000000000000004,9.1,-17.200000000000003,2.8,3,289.40000000000003,-3.3000000000000003,-17.1,False,16,
3490,1780973746238,116601.69999999925,phone,sample,0.5,0.4,0.2,3.3000000000000003,-0.2,9.600000000000001,-16.3,1.7,0.9000000000000001,289.40000000000003,-3.6,-17.1,False,16,
3491,1780973746271,116635,phone,sample,-0.2,0.5,-0.2,2.6,-0.1,9.1,-20.900000000000002,8.3,4.6,289.2,-3.9000000000000004,-17.2,False,16,
3492,1780973746309,116672.39999999851,phone,sample,0.1,0.6000000000000001,0.1,3,-0.1,9.5,-21,-4.800000000000001,10.8,289.3,-4.4,-17.2,False,16,
3493,1780973746343,116707.10000000149,phone,sample,0.6000000000000001,-0.1,-0.30000000000000004,3.5,-0.9,9.1,-25,10.5,-9.100000000000001,289,-4.9,-17.3,False,16,
3494,1780973746376,116740.30000000075,phone,sample,0,-0.30000000000000004,0.1,2.9000000000000004,-1.3,9.4,-27.700000000000003,17.5,-12.8,288.40000000000003,-5.5,-17,False,16,
3495,1780973746409,116772.89999999851,phone,sample,0.1,-0.6000000000000001,1.1,2.8000000000000003,-1.7000000000000002,10.4,-24,15.8,-11.5,287.8,-6.300000000000001,-16.6,False,16,
3496,1780973746443,116807.30000000075,phone,sample,0.1,-0.6000000000000001,2.3000000000000003,2.8000000000000003,-1.7000000000000002,11.700000000000001,20.3,-5,-15.5,287.3,-6.4,-16.400000000000002,False,16,
3497,1780973746488,116851.60000000149,phone,sample,-0.30000000000000004,-0.7000000000000001,-0.5,2.5,-1.7000000000000002,8.9,35.3,0.30000000000000004,-15.100000000000001,287.1,-5.4,-16.7,False,16,
3498,1780973746521,116884.80000000075,phone,sample,0.6000000000000001,-0.2,0.1,3.4000000000000004,-0.9,9.5,25.5,-7.1000000000000005,-17.200000000000003,286.90000000000003,-4.4,-16.5,False,16,
3499,1780973746555,116918.80000000075,phone,sample,-0.9,-0.2,-0.4,1.9000000000000001,-0.8,9,13.900000000000002,-38.900000000000006,-19.700000000000003,286.40000000000003,-3.5,-16.6,False,16,
3500,1780973746588,116951.5,phone,sample,-1.6,0.5,-0.4,1.3,0,8.9,4.7,-24.8,-5.8,286,-3,-17.7,False,16,
3501,1780973746621,116984.89999999851,phone,sample,-0.7000000000000001,-0.1,0.2,2.4000000000000004,-0.6000000000000001,9.5,9,-14,7.9,285.90000000000003,-2.8000000000000003,-18.3,False,16,
3502,1780973746654,117018.10000000149,phone,sample,0.4,0.1,-0.2,3.5,-0.30000000000000004,9.1,4.2,2,9.2,286.3,-2.7,-18.7,False,16,
3503,1780973746688,117051.69999999925,phone,sample,0.5,-0.4,-0.9,3.6,-0.9,8.4,-16.6,17.7,6.600000000000001,286.5,-2.7,-18.5,False,16,
3504,1780973746721,117085.10000000149,phone,sample,0.8,-0.4,-1.4000000000000001,3.8000000000000003,-1,7.9,-39.50000000000001,45.2,-3,286.5,-3.4000000000000004,-17.900000000000002,False,16,
3505,1780973746755,117118.5,phone,sample,0.7000000000000001,-0.4,1,3.6,-1.1,10.3,-7.9,-10.4,-12.600000000000001,286.1,-4.3,-17.7,False,16,
3506,1780973746788,117151.5,phone,sample,-1.1,0.30000000000000004,0.4,1.9000000000000001,-0.5,9.700000000000001,-6.1000000000000005,-1.1,-3.6000000000000005,285.7,-4.5,-18.1,False,16,
3507,1780973746821,117184.69999999925,phone,sample,-0.9,0.4,0.7000000000000001,2.1,-0.4,10,-3.3000000000000007,19.799999999999997,12.5,285.6,-4.6000000000000005,-17.900000000000002,False,16,
3508,1780973746855,117219.39999999851,phone,sample,0.5,-0.4,-1.5,3.4000000000000004,-1.2000000000000002,7.9,7.400000000000001,-10.5,0.6000000000000001,286.1,-4.6000000000000005,-17.5,False,16,
3509,1780973746888,117251.5,phone,sample,-0.2,-0.4,0.1,2.8000000000000003,-1.2000000000000002,9.4,-7.8,-6.9,0.6000000000000001,286.1,-4.6000000000000005,-17.900000000000002,False,16,
3510,1780973746921,117284.80000000075,phone,sample,0.4,0.4,-0.2,3.4000000000000004,-0.5,9.1,-8.3,1.4,1.6,286,-4.800000000000001,-18,False,16,
3511,1780973746954,117318.19999999925,phone,sample,-0.5,0.30000000000000004,-0.30000000000000004,2.5,-0.6000000000000001,9,-21,20.900000000000002,6.2,286,-5.300000000000001,-17.6,False,16,
3512,1780973746988,117351.60000000149,phone,sample,0.1,-0.5,1.2000000000000002,3,-1.5,10.600000000000001,-29.500000000000004,14.400000000000002,10.5,286,-6.2,-16.900000000000002,False,16,
3513,1780973747022,117385.60000000149,phone,sample,-0.1,-0.5,0.1,2.7,-1.6,9.5,-8.899999999999999,4.4,2.7,286,-6.800000000000001,-16.7,False,16,
3514,1780973747055,117418.80000000075,phone,sample,-0.6000000000000001,-0.2,0.6000000000000001,2.2,-1.4000000000000001,9.9,3.6000000000000005,-8.5,6.300000000000001,286,-7,-16.6,False,16,
3515,1780973747090,117453.30000000075,phone,sample,0.30000000000000004,0.4,-0.2,3.2,-0.8,9.1,8.2,-5.300000000000001,5.300000000000001,286.3,-7,-16.900000000000002,False,16,
3516,1780973747155,117519,phone,sample,0.5,-0.6000000000000001,0.6000000000000001,3.4000000000000004,-1.8,9.9,-2.8,-1.9,-0.5,286.6,-6.9,-16.900000000000002,False,16,
3517,1780973747121,117485.30000000075,phone,sample,0.6000000000000001,-0.2,0,3.5,-1.3,9.3,-1.7,3.9,4.300000000000001,286.40000000000003,-6.800000000000001,-17,False,16,
3518,1780973747188,117551.69999999925,phone,sample,-0.7000000000000001,-0.1,0.4,2.1,-1.4000000000000001,9.700000000000001,-16.1,19.700000000000003,7.300000000000001,286.6,-7.1000000000000005,-16.900000000000002,False,16,
3519,1780973747221,117584.80000000075,phone,sample,0,0,-0.4,2.7,-1.3,9,-3.6000000000000005,-2.3,10.1,286.8,-7.7,-16.1,False,16,
3520,1780973747254,117618.19999999925,phone,sample,0.1,-0.2,1.2000000000000002,2.9000000000000004,-1.5,10.5,-3.5,-2.3,9.3,287.1,-7.9,-16.3,False,16,
3521,1780973747288,117652.19999999925,phone,sample,0.5,-0.1,1.5,3.2,-1.5,10.9,-0.5,4.800000000000001,9.600000000000001,287.3,-8,-16,False,16,
3522,1780973747321,117684.80000000075,phone,sample,-0.30000000000000004,-0.30000000000000004,-1.4000000000000001,2.4000000000000004,-1.7000000000000002,8,0.9000000000000001,-4.1,3.7000000000000006,287.6,-8,-16,False,16,
3523,1780973747354,117718.19999999925,phone,sample,-0.30000000000000004,-0.5,0,2.4000000000000004,-1.9000000000000001,9.3,-8.5,-2.4000000000000004,10.1,287.7,-8.200000000000001,-16.1,False,16,
3524,1780973747388,117751.80000000075,phone,sample,1.2000000000000002,0.7000000000000001,-0.2,3.9000000000000004,-0.8,9.200000000000001,-7,7.1000000000000005,6.1000000000000005,288,-8.5,-16,False,16,
3525,1780973747421,117785.10000000149,phone,sample,0,0.30000000000000004,1.1,2.7,-1.2000000000000002,10.4,4.9,-1.3,-7.8,287.90000000000003,-8.5,-16.2,False,16,
3526,1780973747521,117884.80000000075,phone,sample,-0.5,-0.4,-0.1,2.2,-1.9000000000000001,9.200000000000001,-7.400000000000001,-1.8000000000000003,2.6,288,-8.700000000000001,-16.5,False,16,
3527,1780973747555,117918.30000000075,phone,sample,0.30000000000000004,0.30000000000000004,-1,3.1,-1.2000000000000002,8.3,-2.1,-19,0.5,288,-8.8,-16.7,False,16,
3528,1780973747455,117818.5,phone,sample,0.1,-0.30000000000000004,0.30000000000000004,2.8000000000000003,-1.7000000000000002,9.600000000000001,1.6,-8.2,7.1000000000000005,287.90000000000003,-8.3,-16.5,False,16,
3529,1780973747488,117851.80000000075,phone,sample,0,-0.30000000000000004,-0.5,2.7,-1.7000000000000002,8.8,-8.8,7.699999999999999,1.5,288,-8.3,-16.6,False,16,
3530,1780973747588,117951.60000000149,phone,sample,-0.4,-0.6000000000000001,1,2.5,-2.1,10.200000000000001,-8.700000000000001,-4.7,3.6000000000000005,288,-9,-17.2,False,16,
3531,1780973747689,118052.60000000149,phone,sample,0.30000000000000004,-0.5,0.4,3.2,-2.2,9.700000000000001,1.4,-10.9,-0.1,288.3,-9.8,-17.1,False,16,
3532,1780973747621,117984.69999999925,phone,sample,0.7000000000000001,-0.4,0.7000000000000001,3.5,-2,9.9,-9.899999999999999,1,8.600000000000001,288.2,-9.5,-16.900000000000002,False,16,
3533,1780973747721,118084.80000000075,phone,sample,0.5,-0.4,0.8,3.5,-2.1,10.100000000000001,17.7,-15.399999999999999,-12.600000000000001,288.2,-9.600000000000001,-17.7,False,16,
3534,1780973747654,118018.30000000075,phone,sample,-0.2,0.4,-0.2,2.6,-1.2000000000000002,9.1,-4.1,-2.4000000000000004,2,288.3,-9.700000000000001,-17,False,16,
3535,1780973747758,118121.5,phone,sample,0.1,4.4,8.9,1.9000000000000001,2.4000000000000004,18.400000000000002,-67.8,198.10000000000002,-24.3,286.8,-11.600000000000001,-10.8,False,16,
3536,1780973747821,118185.19999999925,phone,sample,0.5,-1.2000000000000002,2.3000000000000003,2.1,-3.2,11.8,98.50000000000001,-17.300000000000004,-23.3,285.8,-11.3,-9.600000000000001,False,16,
3537,1780973747788,118151.5,phone,sample,0.6000000000000001,1.7000000000000002,10.5,2.1,-0.5,20,-16.1,-31.5,-16.4,286.2,-12.5,-8.700000000000001,False,16,
3538,1780973747921,118284.80000000075,phone,sample,-2.1,-0.5,-2,-0.2,-1.4000000000000001,7.6000000000000005,-9,30.799999999999997,-10.8,283.40000000000003,-4.9,-11.4,False,16,
3539,1780973747855,118218.39999999851,phone,sample,-0.6000000000000001,-2.9000000000000004,0.30000000000000004,1.3,-4.2,9.9,59.80000000000001,-47.400000000000006,-43.800000000000004,285.40000000000003,-8,-10.700000000000001,False,16,
3540,1780973747888,118251.5,phone,sample,-1.8,-1.4000000000000001,-1.7000000000000002,0.2,-2.3000000000000003,7.800000000000001,39.1,11.1,-38.50000000000001,284.1,-5.6000000000000005,-11.9,False,16,
3541,1780973747955,118318.60000000149,phone,sample,-2.2,1,0.8,-0.4,0.1,10.4,-13.8,22.3,18.4,283.3,-5.4,-10.4,False,16,
3542,1780973748088,118451.39999999851,phone,sample,0.8,0.2,1.4000000000000001,2.3000000000000003,-1,11.100000000000001,-22.700000000000003,11.5,-32.8,283.90000000000003,-5.7,-10.4,False,16,
3543,1780973748054,118418.19999999925,phone,sample,1.8,0.5,-0.2,3.6,-0.4,9.4,-16.3,8.600000000000001,-21.1,284.6,-5.4,-10.5,False,16,
3544,1780973748122,118485.39999999851,phone,sample,-1,0,2.8000000000000003,0.7000000000000001,-1.1,12.4,13.000000000000002,13.5,-29.300000000000004,282.40000000000003,-5.9,-10,False,16,
3545,1780973747988,118351.30000000075,phone,sample,0.8,0.30000000000000004,-0.2,2.4000000000000004,-0.6000000000000001,9.4,6.4,6.9,28.200000000000003,284.1,-5.7,-9.9,False,16,
3546,1780973748021,118384.89999999851,phone,sample,2.1,0.8,-0.4,3.8000000000000003,-0.1,9.200000000000001,5.300000000000001,-16.8,-0.2,284.90000000000003,-5.4,-10.100000000000001,False,16,
3547,1780973748221,118584.80000000075,phone,sample,-1.1,-0.4,-0.7000000000000001,0.30000000000000004,-0.7000000000000001,9,31.799999999999997,18,-20.5,280.7,-1.8,-8,False,16,
3548,1780973748254,118618.30000000075,phone,sample,-2,-0.2,-0.30000000000000004,-0.7000000000000001,-0.4,9.5,21.7,4.4,-1.3,280.5,-1.2000000000000002,-7.6000000000000005,False,16,
3549,1780973748154,118517.89999999851,phone,sample,0.2,0,0.30000000000000004,1.8,-0.7000000000000001,10,49.6,32.9,-19.799999999999997,281.8,-4.9,-9.600000000000001,False,16,
3550,1780973748188,118551.39999999851,phone,sample,0.5,-0.4,-0.6000000000000001,2,-1,9.1,42.2,26.6,-26.400000000000006,281.40000000000003,-3.3000000000000003,-8.700000000000001,False,16,
3551,1780973748288,118651.5,phone,sample,-1.4000000000000001,-0.5,0.1,-0.2,-0.6000000000000001,9.9,7,22.3,14.100000000000001,280.8,-0.6000000000000001,-6.800000000000001,False,16,
3552,1780973748321,118684.89999999851,phone,sample,0.9,-0.6000000000000001,-0.5,1.9000000000000001,-0.7000000000000001,9.3,7.6,32.300000000000004,16.900000000000002,281.40000000000003,-0.5,-6,False,16,
3553,1780973748388,118752,phone,sample,-0.5,0,0.1,0.4,0,9.9,13.900000000000002,-15.399999999999999,-12.600000000000001,281.2,-0.30000000000000004,-5.6000000000000005,False,16,
3554,1780973748354,118718.10000000149,phone,sample,1.7000000000000002,-0.4,0.2,2.6,-0.4,10,1.4,-3.4,-10,281.6,-0.5,-5.2,False,16,
3555,1780973748454,118818.10000000149,phone,sample,-0.5,0.30000000000000004,-0.5,0.5,0.4,9.3,-10.1,28.3,7.1000000000000005,281,0.6000000000000001,-5.9,False,16,
3556,1780973748421,118784.80000000075,phone,sample,-0.5,0.30000000000000004,-0.8,0.6000000000000001,0.4,9,14.100000000000001,-8.5,-3.6000000000000005,281,0.30000000000000004,-6,False,16,
3557,1780973748490,118853.69999999925,phone,sample,1,-0.1,1,1.8,-0.1,10.8,-1.2000000000000002,13.200000000000003,-5.4,281.2,0,-4.6000000000000005,False,16,
3558,1780973748521,118884.69999999925,phone,sample,0.4,-0.2,0.1,1.2000000000000002,-0.2,9.9,4.1,-1.1,-10.700000000000001,281.1,0.1,-4.5,False,16,
3559,1780973748554,118918,phone,sample,-0.2,-0.5,-0.9,0.6000000000000001,-0.4,8.9,3.4,-8.4,-16.3,280.6,0.2,-4.7,False,16,
3560,1780973748588,118951.39999999851,phone,sample,-0.7000000000000001,0.1,-0.8,0.1,0.2,9,-3.6000000000000005,-4.9,-4.2,280.2,0.30000000000000004,-4.9,False,16,
3561,1780973748621,118984.89999999851,phone,sample,0.7000000000000001,0.1,-0.4,1.5,0.1,9.4,-13.200000000000003,4.2,-2.8,280.1,0.1,-4.800000000000001,False,16,
3562,1780973748655,119018.60000000149,phone,sample,-0.2,-0.2,0.9,0.6000000000000001,-0.30000000000000004,10.700000000000001,-9.100000000000001,-2.1,-4.7,279.90000000000003,-0.4,-4.7,False,16,
3563,1780973748688,119051.39999999851,phone,sample,0.2,0.2,-0.5,1,0,9.3,-10.600000000000001,3.1,-6.4,279.7,-0.7000000000000001,-4.7,False,16,
3564,1780973748722,119085.39999999851,phone,sample,-0.8,0.2,-0.4,-0.1,0,9.4,-19.6,18.200000000000003,-3.5,279.5,-1.1,-4.3,False,16,
3565,1780973748755,119118.30000000075,phone,sample,-0.5,-0.30000000000000004,1.4000000000000001,0.2,-0.6000000000000001,11.200000000000001,-13.200000000000003,23.5,1.2000000000000002,279.40000000000003,-1.7000000000000002,-3.8000000000000003,False,16,
3566,1780973748788,119152.19999999925,phone,sample,0.30000000000000004,-0.5,0.7000000000000001,0.9,-0.8,10.5,11.5,1.5,4.1,279.5,-1.8,-3.2,False,16,
3567,1780973748821,119184.69999999925,phone,sample,0.9,0.30000000000000004,-0.8,1.4000000000000001,0.1,9,1.8000000000000003,11.2,-8,279.5,-1.4000000000000001,-3.2,False,16,
3568,1780973748854,119218.10000000149,phone,sample,-0.6000000000000001,-0.30000000000000004,0.2,-0.1,-0.6000000000000001,9.9,-21.500000000000004,7.9,-13.200000000000003,279.1,-1.7000000000000002,-3.2,False,16,
3569,1780973748888,119251.5,phone,sample,-0.30000000000000004,0.2,1.4000000000000001,0.2,-0.1,11.200000000000001,-2.3,2.6,-5.8,278.8,-2.1,-3,False,16,
3570,1780973748921,119284.60000000149,phone,sample,-0.1,0.1,0.2,0.4,-0.30000000000000004,10,5.4,0.4,-3.5,278.6,-2.1,-2.9000000000000004,False,16,
3571,1780973748954,119318.10000000149,phone,sample,-0.7000000000000001,0.1,-0.30000000000000004,-0.2,-0.2,9.5,-5,10.200000000000001,-2.9,278.5,-2,-2.8000000000000003,False,16,
3572,1780973748989,119352.39999999851,phone,sample,0,0.30000000000000004,-0.1,0.4,-0.1,9.700000000000001,-7.200000000000001,2.8,-4,278.40000000000003,-2.2,-2.4000000000000004,False,16,
3573,1780973749021,119384.69999999925,phone,sample,0,-0.30000000000000004,0.1,0.8,-0.8,10.100000000000001,-12.600000000000001,10,-5,278.2,-2.5,-2.4000000000000004,False,16,
3574,1780973749054,119417.80000000075,phone,sample,-0.2,-0.4,0.9,0.2,-0.9,10.700000000000001,-2.3,8,-13.200000000000003,278,-2.8000000000000003,-2.2,False,16,
3575,1780973749088,119451.39999999851,phone,sample,0.2,0.2,-0.1,0.5,-0.30000000000000004,9.700000000000001,10,4.800000000000001,-8.899999999999999,277.5,-2.8000000000000003,-1.9000000000000001,False,16,
3576,1780973749121,119484.89999999851,phone,sample,0.4,0,-0.6000000000000001,0.7000000000000001,-0.4,9.200000000000001,-0.1,3.6000000000000005,-19.300000000000004,277.1,-2.5,-1.9000000000000001,False,16,
3577,1780973749154,119518.19999999925,phone,sample,0.4,-0.1,-0.1,0.7000000000000001,-0.5,9.700000000000001,-5.9,6.500000000000001,-13.900000000000002,276.6,-2.6,-1.9000000000000001,False,16,
3578,1780973749189,119553,phone,sample,0.8,-0.2,-0.1,1,-0.6000000000000001,9.700000000000001,-9.600000000000001,16.8,-20.900000000000002,276.1,-2.9000000000000004,-1.7000000000000002,False,16,
3579,1780973749222,119585.89999999851,phone,sample,0.30000000000000004,-0.2,-0.1,0.6000000000000001,-0.7000000000000001,9.700000000000001,-21.6,18.6,-24.400000000000002,275.40000000000003,-3.3000000000000003,-1.3,False,16,
3580,1780973749254,119618,phone,sample,0.4,-0.2,-0.7000000000000001,0.6000000000000001,-0.9,9.1,-7.1000000000000005,16.6,-35.599999999999994,274.2,-4,-0.7000000000000001,False,16,
3581,1780973749288,119651.60000000149,phone,sample,-0.4,-0.4,0.1,-0.4,-1.1,9.9,-10.600000000000001,29.500000000000004,-43.6,273,-4.3,-0.30000000000000004,False,16,
3582,1780973749321,119684.60000000149,phone,sample,-0.4,-0.1,0.1,-0.5,-0.9,9.9,-2.8,5.9,-36.1,271.7,-4.5,0.5,False,16,
